symbol,code,exchange,name,fund_type,settlement,snapshot_date,source_data_date,source_update_time,last_price,spot_volume_lots,spot_amount,total_market_value,float_market_value,history_end_date
SH560130,560130,,,,,,,,,,,,,
SH560150,560150,,,,,,,,,,,,,
SH560160,560160,,,,,,,,,,,,,
SH560170,560170,,,,,,,,,,,,,
SH560180,560180,,,,,,,,,,,,,
SH560190,560190,,,,,,,,,,,,,
SH560210,560210,,,,,,,,,,,,,
SH560220,560220,,,,,,,,,,,,,
SH560230,560230,,,,,,,,,,,,,
SH560250,560250,,,,,,,,,,,,,
SH560260,560260,,,,,,,,,,,,,
SH560270,560270,,,,,,,,,,,,,
SH560280,560280,,,,,,,,,,,,,
SH560290,560290,,,,,,,,,,,,,
SH560300,560300,,,,,,,,,,,,,
SH560310,560310,,,,,,,,,,,,,
SH560320,560320,,,,,,,,,,,,,
SH560330,560330,,,,,,,,,,,,,
SH560350,560350,,,,,,,,,,,,,
SH560360,560360,,,,,,,,,,,,,
SH560370,560370,,,,,,,,,,,,,
SH560380,560380,,,,,,,,,,,,,
SH560390,560390,,,,,,,,,,,,,
SH560400,560400,,,,,,,,,,,,,
SH560410,560410,,,,,,,,,,,,,
SH560420,560420,,,,,,,,,,,,,
SH560450,560450,,,,,,,,,,,,,
SH560460,560460,,,,,,,,,,,,,
SH560470,560470,,,,,,,,,,,,,
SH560480,560480,,,,,,,,,,,,,
SH560490,560490,,,,,,,,,,,,,
SH560500,560500,,,,,,,,,,,,,
SH560510,560510,,,,,,,,,,,,,
SH560520,560520,,,,,,,,,,,,,
SH560530,560530,,,,,,,,,,,,,
SH560550,560550,,,,,,,,,,,,,
SH560560,560560,,,,,,,,,,,,,
SH560570,560570,,,,,,,,,,,,,
SH560580,560580,,,,,,,,,,,,,
SH560590,560590,,,,,,,,,,,,,
SH560610,560610,,,,,,,,,,,,,
SH560620,560620,,,,,,,,,,,,,
SH560630,560630,,,,,,,,,,,,,
SH560660,560660,,,,,,,,,,,,,
SH560670,560670,,,,,,,,,,,,,
SH560680,560680,,,,,,,,,,,,,
SH560690,560690,,,,,,,,,,,,,
SH560700,560700,,,,,,,,,,,,,
SH560710,560710,,,,,,,,,,,,,
SH560720,560720,,,,,,,,,,,,,
SH560730,560730,,,,,,,,,,,,,
SH560750,560750,,,,,,,,,,,,,
SH560770,560770,,,,,,,,,,,,,
SH560780,560780,,,,,,,,,,,,,
SH560790,560790,,,,,,,,,,,,,
SH560800,560800,,,,,,,,,,,,,
SH560810,560810,,,,,,,,,,,,,
SH560820,560820,SH,中证A50ETF新华,指数型-股票,T+1,2026-08-13,20260813.0,2026-08-13T16:11:40+08:00,1.226,655.0,80525.0,50175276.0,50175276.0,2026-08-11
SH560830,560830,,,,,,,,,,,,,
SH560850,560850,,,,,,,,,,,,,
SH560860,560860,,,,,,,,,,,,,
SH560870,560870,,,,,,,,,,,,,
SH560880,560880,,,,,,,,,,,,,
SH560900,560900,,,,,,,,,,,,,
SH560910,560910,,,,,,,,,,,,,
SH560920,560920,,,,,,,,,,,,,
SH560930,560930,,,,,,,,,,,,,
SH560950,560950,,,,,,,,,,,,,
SH560970,560970,,,,,,,,,,,,,
SH560980,560980,,,,,,,,,,,,,
SH560990,560990,,,,,,,,,,,,,
SH561000,561000,,,,,,,,,,,,,
SH561010,561010,,,,,,,,,,,,,
SH561020,561020,,,,,,,,,,,,,
SH561030,561030,,,,,,,,,,,,,
SH561050,561050,,,,,,,,,,,,,
SH561060,561060,,,,,,,,,,,,,
SH561080,561080,,,,,,,,,,,,,
SH561090,561090,,,,,,,,,,,,,
SH561100,561100,,,,,,,,,,,,,
SH561120,561120,,,,,,,,,,,,,
SH561130,561130,,,,,,,,,,,,,
SH561160,561160,,,,,,,,,,,,,
SH561170,561170,,,,,,,,,,,,,
SH561180,561180,,,,,,,,,,,,,
SH561190,561190,,,,,,,,,,,,,
SH561200,561200,,,,,,,,,,,,,
SH561220,561220,,,,,,,,,,,,,
SH561230,561230,,,,,,,,,,,,,
SH561250,561250,,,,,,,,,,,,,
SH561260,561260,,,,,,,,,,,,,
SH561280,561280,,,,,,,,,,,,,
SH561300,561300,,,,,,,,,,,,,
SH561310,561310,,,,,,,,,,,,,
SH561320,561320,,,,,,,,,,,,,
SH561330,561330,,,,,,,,,,,,,
SH561350,561350,,,,,,,,,,,,,
SH561360,561360,,,,,,,,,,,,,
SH561370,561370,,,,,,,,,,,,,
SH561380,561380,,,,,,,,,,,,,
SH561400,561400,,,,,,,,,,,,,
SH561420,561420,,,,,,,,,,,,,
SH561430,561430,,,,,,,,,,,,,
SH561450,561450,,,,,,,,,,,,,
SH561460,561460,,,,,,,,,,,,,
SH561470,561470,,,,,,,,,,,,,
SH561490,561490,,,,,,,,,,,,,
SH561500,561500,,,,,,,,,,,,,
SH561510,561510,,,,,,,,,,,,,
SH561550,561550,,,,,,,,,,,,,
SH561560,561560,,,,,,,,,,,,,
SH561570,561570,,,,,,,,,,,,,
SH561580,561580,,,,,,,,,,,,,
SH561590,561590,,,,,,,,,,,,,
SH561600,561600,,,,,,,,,,,,,
SH561620,561620,,,,,,,,,,,,,
SH561630,561630,,,,,,,,,,,,,
SH561660,561660,,,,,,,,,,,,,
SH561680,561680,,,,,,,,,,,,,
SH561700,561700,,,,,,,,,,,,,
SH561750,561750,,,,,,,,,,,,,
SH561760,561760,,,,,,,,,,,,,
SH561770,561770,,,,,,,,,,,,,
SH561780,561780,,,,,,,,,,,,,
SH561790,561790,,,,,,,,,,,,,
SH561800,561800,,,,,,,,,,,,,
SH561810,561810,,,,,,,,,,,,,
SH561870,561870,,,,,,,,,,,,,
SH561880,561880,,,,,,,,,,,,,
SH561890,561890,,,,,,,,,,,,,
SH561900,561900,,,,,,,,,,,,,
SH561910,561910,,,,,,,,,,,,,
SH561920,561920,,,,,,,,,,,,,
SH561930,561930,,,,,,,,,,,,,
SH561950,561950,,,,,,,,,,,,,
SH561960,561960,,,,,,,,,,,,,
SH561980,561980,,,,,,,,,,,,,
SH561990,561990,,,,,,,,,,,,,
SH562000,562000,,,,,,,,,,,,,
SH562010,562010,,,,,,,,,,,,,
SH562030,562030,,,,,,,,,,,,,
SH562050,562050,,,,,,,,,,,,,
SH562060,562060,,,,,,,,,,,,,
SH562070,562070,,,,,,,,,,,,,
SH562080,562080,,,,,,,,,,,,,
SH562300,562300,,,,,,,,,,,,,
SH562310,562310,,,,,,,,,,,,,
SH562320,562320,,,,,,,,,,,,,
SH562330,562330,,,,,,,,,,,,,
SH562340,562340,,,,,,,,,,,,,
SH562350,562350,,,,,,,,,,,,,
SH562360,562360,,,,,,,,,,,,,
SH562380,562380,,,,,,,,,,,,,
SH562390,562390,,,,,,,,,,,,,
SH562500,562500,,,,,,,,,,,,,
SH562510,562510,,,,,,,,,,,,,
SH562520,562520,,,,,,,,,,,,,
SH562530,562530,,,,,,,,,,,,,
SH562550,562550,,,,,,,,,,,,,
SH562560,562560,,,,,,,,,,,,,
SH562570,562570,,,,,,,,,,,,,
SH562580,562580,,,,,,,,,,,,,
SH562590,562590,,,,,,,,,,,,,
SH562600,562600,,,,,,,,,,,,,
SH562660,562660,,,,,,,,,,,,,
SH562700,562700,,,,,,,,,,,,,
SH562800,562800,,,,,,,,,,,,,
SH562810,562810,,,,,,,,,,,,,
SH562820,562820,,,,,,,,,,,,,
SH562850,562850,,,,,,,,,,,,,
SH562860,562860,,,,,,,,,,,,,
SH562870,562870,,,,,,,,,,,,,
SH562880,562880,,,,,,,,,,,,,
SH562890,562890,,,,,,,,,,,,,
SH562900,562900,,,,,,,,,,,,,
SH562910,562910,,,,,,,,,,,,,
SH562920,562920,,,,,,,,,,,,,
SH562930,562930,,,,,,,,,,,,,
SH562950,562950,,,,,,,,,,,,,
SH562960,562960,,,,,,,,,,,,,
SH562970,562970,,,,,,,,,,,,,
SH562990,562990,,,,,,,,,,,,,
SH563000,563000,,,,,,,,,,,,,
SH563010,563010,,,,,,,,,,,,,
SH563020,563020,,,,,,,,,,,,,
SH563030,563030,,,,,,,,,,,,,
SH563050,563050,,,,,,,,,,,,,
SH563060,563060,,,,,,,,,,,,,
SH563080,563080,,,,,,,,,,,,,
SH563090,563090,,,,,,,,,,,,,
SH563150,563150,,,,,,,,,,,,,
SH563180,563180,,,,,,,,,,,,,
SH563200,563200,,,,,,,,,,,,,
SH563210,563210,,,,,,,,,,,,,
SH563220,563220,,,,,,,,,,,,,
SH563230,563230,,,,,,,,,,,,,
SH563280,563280,,,,,,,,,,,,,
SH563300,563300,,,,,,,,,,,,,
SH563320,563320,,,,,,,,,,,,,
SH563330,563330,,,,,,,,,,,,,
SH563350,563350,,,,,,,,,,,,,
SH563360,563360,,,,,,,,,,,,,
SH563380,563380,,,,,,,,,,,,,
